action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9
2791.603271,3950.332764,4325.242188,3192.890381,4309.762207,3095.894531,3916.187988,2845.859375,4587.216797,3880.078125
2995.518555,2321.816895,2755.465820,3421.113037,2626.590576,2664.828125,714.469666,4765.789551,3908.602539,4110.924805
1707.122559,4647.006348,1062.916382,4047.983643,4733.259766,4446.023926,3095.891357,89.974403,2996.990234,3548.379395
977.112915,2740.776123,2599.263672,2869.328613,1890.556030,2814.666992,1802.115112,2125.151855,3605.263672,3016.315430
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1329.831421,1174.155884,1472.743408,512.308289,1177.779175,1082.669556,1984.365845,1454.851685,-628.426697,1527.931641
3891.593750,-15.401758,3165.259766,3940.868164,2392.228027,3284.417725,873.599976,3266.465576,3766.081543,3508.151611
2041.581299,1846.610718,2728.605713,2573.835938,1898.519043,2802.077881,1999.879517,1468.698730,3825.762939,2833.919189
4332.320312,3804.713623,3203.815918,2015.015991,3208.254150,1644.083496,1670.352661,2575.825684,2616.554443,741.398743
9068.860352,7507.972656,8216.976562,5959.503906,8715.118164,11670.544922,6474.842773,10810.708008,8823.199219,12066.582031
6926.030762,8341.404297,7361.982422,7192.412109,7825.529785,8655.958984,7854.360840,9251.482422,7834.875000,8679.081055
7236.075684,5741.697754,5826.598145,6101.810059,7519.394043,6963.190430,6432.753906,5820.997070,6460.406738,6778.470215
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7418.052246,6754.597656,6965.080078,8190.122070,8149.314941,8531.764648,6715.088867,6727.212891,8381.326172,8083.454102
6211.237793,7925.883789,6763.258301,8011.985840,8222.395508,2130.700928,9325.036133,6093.255859,7487.258789,8419.273438
5486.950684,5955.157715,4815.884277,7272.632324,5774.942871,6831.866699,5530.267578,4772.773926,7828.663086,7032.561035
5475.105469,3165.442871,5543.910645,6174.341797,5305.657227,5808.127930,5221.683105,4814.996582,6070.166992,6348.927246
8442.784180,6110.735352,8895.754883,7910.251465,8174.439941,7869.216309,8922.394531,9600.591797,7876.826660,8419.586914
6160.851562,10128.175781,10050.426758,10026.782227,6058.606934,7378.398926,9936.943359,7492.509277,11048.650391,9548.511719
5445.549316,5156.680176,6464.424316,4695.441895,6742.780273,7785.870117,5894.709961,7415.760254,6584.831055,6562.691406
5693.004883,6948.361816,6350.306152,5910.255371,6875.014648,7416.712891,6963.793457,7657.252441,7159.193359,7141.222656
7266.144043,6299.126953,5724.441406,6336.387695,6884.166016,7306.894531,6192.045410,6621.182617,6589.224609,6904.530762
7417.625000,5651.557617,8144.869141,6575.852051,5641.973633,4244.632812,6209.476074,8565.124023,3535.697510,6132.270508
6805.755859,7747.811523,7146.555664,7886.320801,7736.235352,7837.561035,7965.312988,5229.571777,7356.115723,7525.228516
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3789.132080,3804.185059,4042.687256,5116.006348,4209.684082,4706.253906,4213.075684,3951.339355,4608.751953,4553.455078
5729.833496,2196.463379,5736.960938,6157.057129,4855.702148,5645.152832,4528.771484,5402.169922,5914.909668,5158.687500
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5845.406250,4103.143066,3658.741211,4081.710693,5467.599121,6731.624512,5164.637695,6064.703125,5209.919434,5887.065430
5190.432617,6595.311035,6347.820801,5452.742676,6280.710449,5694.510254,6038.984863,6339.067383,6603.478027,6963.796387
4912.191406,4712.460449,4534.153809,5151.300293,5039.260742,4574.426270,5804.994141,4379.651855,4750.435059,5179.153809
4295.605469,6147.465332,4994.675293,5280.482910,6554.285156,6576.119629,7228.733398,3091.533691,6686.525879,5228.721191
5459.937988,6500.928711,6750.943359,7387.220703,6227.460938,7540.783691,7246.479004,5676.750000,8200.593750,7182.469727
4201.003906,6646.592773,5606.028809,7501.878418,7616.331543,2821.281006,6791.727051,4825.515625,6956.387695,6691.338379
4665.978027,5426.522949,3913.135010,5095.474121,4873.714844,5569.460449,4713.706055,3694.028076,6029.269531,6284.437500
4156.675293,3212.162354,4320.238281,4691.565918,4455.849121,4417.399414,3748.854980,3375.094971,4292.098633,4764.273438
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5378.336426,7710.980469,7566.736328,7333.964355,6531.897461,5761.672363,7453.189941,5448.397461,7616.547363,7492.836914
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2066.895752,2941.958008,2989.214111,2302.554199,2961.877686,2245.801025,2870.209473,2629.063477,3146.381836,2912.444824
3545.102051,3209.471191,2998.880859,3583.483154,3022.249512,3069.754395,2734.119385,3919.624756,3193.833496,3757.345459
1614.454224,3221.895020,2687.255615,3344.014160,2945.236816,2839.429199,2900.602539,1872.273682,2704.701416,2822.199951
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1977.231445,2137.951416,1807.703003,2393.700928,1660.953003,1442.474854,2122.742676,1646.870117,2279.318848,2046.140869
1895.591919,2457.911621,1824.001709,1913.359009,2159.803711,2328.365479,2233.983887,1646.827148,1916.523682,2419.642334
3037.166016,1541.435547,3125.538086,3311.730225,2748.210449,3356.990723,2165.425293,3030.634766,3335.149658,2843.136719
1455.911377,2424.871338,2300.941650,2397.705322,1814.751343,2258.636230,2128.587402,1488.989990,3339.313721,2411.556885
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7037.982422,6097.920410,7178.977051,5598.320801,8272.269531,9748.681641,7201.060059,9189.390625,7506.772949,9823.619141
5859.294922,6810.783203,6753.565430,5194.813477,6789.821777,6164.408203,5924.031250,7096.982422,6598.553711,7389.808594
4869.767578,5023.456543,4858.701172,5124.280762,4566.538086,4935.050293,4192.125488,5642.266113,4806.719238,5515.866211
5100.959961,5645.627930,8716.682617,7234.346191,6792.410645,5608.716309,6408.993164,6686.514160,6497.910156,5813.103027
5876.308105,6264.727539,6993.912109,7110.425293,6674.903809,7648.988281,5637.658203,5324.760742,7291.580078,7434.461426
4035.961914,5691.349121,4228.442383,6055.893555,5548.949219,3101.246582,6582.483398,4369.319824,6775.900879,5925.683105
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5698.428223,5064.403320,6574.866699,6025.097168,6547.854980,6202.348145,6879.812012,6136.011719,6508.978027,5638.908203
4122.576660,5632.978516,5932.849121,5703.392578,5487.148438,6173.130371,5448.414551,4962.875000,6629.734863,5977.019531
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2499.773438,1772.002686,1964.951172,2668.100586,3131.735840,2212.973877,2575.686279,2593.110352,2952.252686,2570.587891
1460.791626,2563.681396,2274.289795,1769.367065,2569.828125,1994.758545,2569.452881,1837.937378,2877.637451,2184.939453
3498.669678,2665.259766,2791.792969,2956.225586,2822.285156,2971.612549,1773.657715,3491.522705,3665.609375,3302.783203
2672.704590,3672.231445,2898.343750,3687.894531,3648.678955,3380.499756,3297.004395,2498.505371,3166.955811,3102.433594
1933.592896,1975.379395,2200.480957,2683.785156,2169.877930,2995.821777,1303.207764,2531.907715,3110.449707,3275.576172
1573.536133,1631.471680,1170.109985,1805.955200,1352.817383,733.173462,1557.388794,1282.598999,1630.004883,1641.345459
1748.450562,2031.358154,1702.095337,1438.000488,2004.246460,2004.754150,1958.875244,1634.650146,1588.975098,2243.066406
2368.733643,1071.899170,2457.200439,2595.465820,1880.358521,2631.766602,1264.618164,2426.539551,2531.757324,2046.801514
1564.773071,1820.224731,1740.608887,1942.071411,1523.493408,1621.444580,2177.375000,1699.895508,3031.778564,1917.410522
2131.915527,1615.150879,2114.282715,2076.968262,408.035248,268.386719,804.215759,1605.403442,1920.162354,723.237549
3227.338623,3500.049316,4875.804199,3887.695801,5660.748047,5607.156738,4780.275391,5485.810059,3942.157715,4469.867188
5109.253906,6440.958984,6160.866211,5612.317383,5764.144043,5044.466797,5608.310547,6206.910645,5996.752441,6546.020996
2937.812256,4115.087891,3688.595947,4284.237793,3104.821533,2781.039307,2816.129639,4490.370605,3532.074951,3169.180664
5123.475098,5744.239258,4200.685059,5763.819336,5178.092285,4835.189453,5036.236816,4309.982910,2079.484131,4949.133789
4552.335449,6801.748535,7653.792480,6609.974609,6318.789062,6866.483398,6246.680176,2860.145264,6050.925781,6781.928223
4560.443359,5491.057617,5727.287109,5595.304199,5000.046875,4128.838379,4293.454102,5387.313477,4772.798340,5329.993652
4146.235352,5633.486816,3988.796387,5154.603027,4479.886230,5498.825684,4906.568848,3381.017090,5363.770508,6124.967773
4149.159668,2906.016846,4269.333008,4361.113770,3834.063232,4229.162109,2965.306152,3846.687988,4571.248047,3805.935791
3671.100098,5360.885742,5537.041016,5289.295410,5058.527832,5949.418457,5409.268066,5091.377930,6168.582520,6266.678711
5670.800293,7055.059082,7848.085449,5211.286133,6738.977539,6364.083496,7939.084473,6023.695312,7855.039551,6484.617188
4256.520996,3590.588379,5380.835449,4874.020508,6402.120117,4606.909180,5509.329590,5376.737305,5630.044922,5449.088867
3206.230225,4833.159668,4597.862793,4422.492676,4402.905762,3837.152344,4816.645020,4128.874512,4938.575684,4515.868652
4900.756348,5984.245605,4867.333008,6285.182129,5400.375488,4343.893066,6646.066895,5286.738770,4040.562500,4820.897461
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5117.843750,6568.093262,6691.920410,6492.281250,6653.987305,5272.547363,5101.389648,6661.803711,5441.562012,6070.920410
5524.327148,7179.016113,5147.546875,7060.259277,4865.932129,6981.276855,6332.830566,4062.326660,7035.060547,8277.820312
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4534.257324,6951.527832,6617.020996,5663.268555,6947.035645,7016.739258,8260.646484,4986.292480,7528.985352,8583.546875
3409.296631,3511.233643,4077.667725,5871.316895,5662.866211,4114.051270,7547.346191,4516.227539,6078.264160,4091.443604
1391.889160,3244.557861,3637.489014,1430.284668,3442.923096,1873.150635,2823.928223,1422.172974,3381.505127,3081.348389
5028.831543,5500.743652,4923.837891,6764.643555,5727.175781,4237.520508,5974.504395,5466.881348,4114.735840,5302.168945
1418.130005,4117.234375,2855.778320,3318.453613,2758.237793,3061.806641,3943.409912,1548.452148,2820.135742,2941.370605
3660.841064,6216.019043,5307.021973,6087.330078,4965.582520,6534.947266,5695.095703,5860.208984,7288.594727,7524.422852
3446.756104,5921.199219,3795.084473,6108.945312,4616.532715,5328.757324,5111.210938,4805.320801,6977.585938,5194.609863
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4591.833984,3019.659424,4661.931152,4901.952637,4670.427246,4784.187012,4167.046387,4297.968750,4912.721680,4382.960938
3870.163086,4736.305176,4660.350586,4980.605469,4598.038086,4993.315918,4797.283691,4120.777832,5372.537598,4543.623047
4480.687988,6733.681152,4739.240723,2732.488770,7593.855469,7066.624023,6880.991699,4382.621582,5052.738281,7101.268066
3347.874023,2563.585938,1644.585693,3386.850098,4170.103516,4625.505371,4966.590820,4177.865234,2908.672852,3504.127441
5143.646484,6184.352539,5786.176270,5448.227539,5183.343262,4427.711426,5151.826172,5782.986816,5482.046875,6055.190918
1873.481934,1781.817017,3166.528320,3119.210693,1677.460938,1073.016235,828.673096,3525.414062,3047.913330,1959.016235
4950.462891,5423.392578,3478.747070,4336.810547,5701.009277,5117.042480,5197.322266,3252.644043,4270.880859,4328.858887
2496.288574,3535.376953,4368.112793,4195.686035,3816.144043,3947.206055,3959.136475,2104.896484,4758.837891,4042.415527
2967.902588,5871.620605,4502.401855,6562.086426,6525.800781,4149.918457,5288.389160,4381.533203,6138.811035,5689.688477
4662.403809,6261.088867,4123.161621,5545.310059,4610.040039,5761.619629,5063.776367,3503.961426,5934.889160,6651.140137
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5407.992188,4086.432617,4240.063477,5132.967285,3859.557617,3652.688477,4574.671387,4926.930176,5272.917480,4642.415527
4735.956055,6030.755371,6670.409180,5837.236328,5690.648926,4860.353516,6717.627441,4385.235840,6740.661621,6093.914551
4968.738770,3359.385742,4419.693848,4806.526367,5638.034668,5276.821289,5762.227539,5251.990234,5836.723145,5497.816895
4610.571289,5646.955078,5565.946289,4120.312500,5325.503906,4449.021484,4706.194824,5046.572266,5114.136230,5794.371582
6319.458008,7341.437988,6284.696289,7704.504395,7623.924805,5884.825195,8960.574219,5907.441895,5528.325684,6888.818359
2913.123535,5151.348633,5748.089355,5520.690430,5103.924316,5467.413574,5814.737793,4587.567871,6141.441406,4740.258301
4040.159424,5886.211426,5499.833008,6610.843750,5508.199219,6934.273438,5482.410156,5979.934082,7215.483398,7783.309082
3440.166748,5586.882812,4422.368164,6331.782227,5198.789062,6522.123047,5224.885742,5413.761230,6915.103516,5406.258301
5780.305664,6745.406738,5024.107422,6509.659180,5874.204102,7057.902344,6002.913086,5220.768066,7329.124512,7611.240234
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4901.942383,6675.777344,6641.701660,6809.264648,6784.253418,7154.295898,6507.677246,6293.865234,6417.194336,6482.496094
5161.198242,7987.545410,5916.170898,2985.876221,6928.012695,7157.451660,7190.181152,5573.284668,5315.100586,7075.134277
2972.498779,3093.554443,4064.387695,3542.172119,4659.022949,4948.074707,4330.856934,4754.380371,3807.446777,4646.459473
5193.524414,5699.361816,5792.176270,5107.696777,5606.859863,4893.879395,5607.028320,6094.690430,5924.022461,6597.511719
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2884.319824,5055.687500,2841.992676,4310.279785,4126.615234,4770.053711,3887.696045,2371.615967,2268.217041,4322.766113
3058.784424,4509.552734,4667.344238,4856.804688,4075.437500,5296.619629,4278.031738,3651.574707,5702.039551,5332.989258
2720.148438,4315.927734,2997.368896,4827.958496,4436.708496,2479.533203,4202.889160,3682.919434,4713.643066,4542.693848
3924.103271,5066.239746,3878.208008,4342.491211,4637.461426,5153.687988,4892.865723,4328.506348,4222.216797,5421.199707
4300.607422,2619.441406,3749.840332,4087.539062,3812.215088,4301.119629,3439.820801,3525.863037,4376.074707,4189.456543
3006.375732,4792.275391,4581.532715,4673.579590,3692.660645,4461.459473,4627.368164,3897.358643,6081.988770,4940.860352
4644.585938,5299.109863,5472.847656,3533.569092,3346.500977,3554.901123,4722.691406,4452.146484,5546.307129,4215.015625
3633.041748,869.198547,-128.778961,1886.793335,2756.356445,2162.377197,867.761719,2038.095459,1427.083496,2080.224121
4278.146973,5042.167480,4909.699219,4392.741211,4733.832520,3473.447998,4825.000000,4799.815918,5115.454102,5387.783691
2556.976807,2173.069824,3004.455566,3886.308594,2863.409912,2164.898926,2035.534180,4447.585449,3595.819580,3002.580078
4688.469727,7607.161133,4172.691895,5950.488281,7232.224121,8034.979980,6069.897949,2917.181641,7014.557129,6331.082520
2340.908936,4142.601074,4554.536621,4393.498047,3430.993408,4933.301758,4039.250488,3460.633545,5601.126953,4905.892578
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4337.362793,5570.236816,3960.976562,4799.427734,5087.224121,5762.984863,5143.532715,4807.161133,5303.096680,5752.217773
5194.929688,3409.330811,4477.157715,4695.197754,4999.158203,4869.874512,4457.313477,4441.823730,4994.582031,5073.938477
5256.233887,4950.808594,5290.800293,5933.767578,5168.955566,5360.633301,6302.917969,5877.629883,6738.552246,6244.684570
6049.676758,6303.754883,7682.927246,5611.491211,6079.761230,4467.034180,6412.387695,5416.237793,6767.566895,6018.139160
1882.239136,1888.382568,2615.706787,3444.394531,4087.700684,2941.631348,4241.683105,2921.877441,3019.598633,3051.076416
2943.903076,3655.528809,4043.946533,2451.875732,3702.466797,2597.007568,3185.151367,3184.626953,3475.214355,3914.404297
3299.166504,3296.931885,3459.135986,4420.106934,3863.132568,3171.421875,2998.894043,4612.479492,2746.898438,3821.572998
397.530945,3408.744141,1681.079224,2727.517090,1821.143311,3219.140869,2313.233154,174.586884,1442.033081,1699.815796
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1592.545654,3124.627930,1933.943726,3599.791504,1963.684570,2918.847900,3018.720947,2309.055176,3996.142578,3407.039307
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3669.784424,1882.123535,3254.267822,3183.172852,3137.609619,3337.760254,2614.325195,3158.023682,3680.904785,3447.437744
1626.095459,3819.183350,3953.160156,3472.575928,2880.693115,4195.341797,3682.567627,2533.685791,5033.501465,3908.814209
3402.233887,4394.300293,3366.720215,992.138672,2103.473145,2587.841309,2948.863037,2809.752686,3082.980713,2374.968506
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4427.667480,5630.662598,5449.256836,4876.370605,5224.212402,4352.656738,5154.826660,5250.186523,5562.311523,5905.505371
4871.829102,5124.602051,4337.478027,6262.795410,5673.524414,4552.938965,6591.228027,5563.805664,4614.352539,5101.691406
5201.835938,7169.927246,6362.344238,7531.712402,7794.226562,7878.988281,8264.892578,5069.254883,9015.597656,7439.369141
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2737.576660,6891.149902,6160.882812,7568.808594,6614.166016,8674.651367,5703.233398,7057.569336,7686.199707,5856.219727
5066.724121,5969.058594,3687.740234,4585.764648,4637.464355,5856.795410,5450.374512,4454.546875,5282.958008,6646.506348
6513.807617,3746.989990,5810.053711,5837.595703,6077.933105,5673.402344,5725.796387,6379.330566,6040.990723,6062.531250
5816.859375,5905.580078,6335.105957,6400.380371,6538.325195,6280.242676,7500.678711,7022.088867,6620.113770,6563.272949
6825.380371,8557.227539,7646.932617,4100.204102,9079.174805,7487.924316,8253.743164,6695.176758,6058.280762,8987.804688
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2139.124512,3814.280029,3268.067627,2136.921875,4380.525391,3982.889648,4143.168457,2909.444336,5115.013672,4149.059570
5027.619141,4729.319336,3601.282715,5283.602539,5581.820801,4405.143555,5098.326660,4217.252441,2941.932373,4613.656250
5565.734863,4093.254150,6535.018555,4244.332520,4347.290039,4054.486572,7287.226074,6353.008789,2980.034424,4613.318848
3588.826904,3666.235596,4344.257812,5129.285645,4824.350586,5259.312500,3295.375000,4436.410156,5555.009766,5812.519043
3943.660156,5197.407715,3603.827881,5517.656250,5599.851074,904.939880,4470.637207,4347.803223,4592.086426,5016.722656
3797.187012,4601.734375,3783.627441,3559.921143,4404.889160,4215.331543,4640.046875,4248.241211,3288.478027,4780.815918
2652.668701,1788.399414,2675.124756,3163.303467,2721.465332,3742.226074,2539.212158,2699.044922,2738.281982,3294.600830
4675.862793,4989.716797,4726.507324,5104.491699,5597.941406,4915.121582,5684.754395,5685.548340,5213.696777,4739.578125
3951.013184,3929.904785,4809.527344,6081.663086,1346.942993,3335.531738,4790.991699,4371.956055,5072.650391,5262.172852
4403.567871,4636.000488,6297.502441,6044.527344,7071.473145,6602.433594,7318.789062,6743.984863,7634.919434,6755.734863
4977.556152,5654.238770,5531.302246,4980.998047,5091.386230,4751.620605,5465.061523,5756.060059,5126.748047,5522.083984
6395.797852,5352.199219,6775.520996,6605.929688,5705.222168,5120.791016,5346.331543,6972.316895,6300.720703,6568.244629
6461.289062,5446.602051,5940.025391,5779.343750,5636.875000,5287.583008,6106.901855,6414.207520,2953.300781,5661.927734
3649.119385,4777.079590,4679.581055,5355.075195,4773.153320,5372.971680,4551.388184,4542.611816,5639.554199,6127.033203
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4112.200195,3918.797119,3231.854736,3748.511963,4128.288086,4361.419922,4043.658691,3959.091309,4610.023926,4946.574707
5456.434082,4500.628418,5898.525879,5313.821777,5454.050781,5982.657715,5156.071777,6066.373535,6720.492188,5719.063477
3718.035889,6085.770508,6006.648926,6072.481445,5504.879883,5836.600098,6629.275391,5978.768555,7526.534668,6106.304688
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2581.102539,948.636780,1474.059204,2221.485352,2899.814941,1831.608398,1781.832520,2050.306641,2295.177002,2422.730713
1684.008057,2686.144287,2667.075928,1366.456787,2580.203857,1940.931396,2500.194092,1928.219727,2592.290527,2376.081299
2655.513184,2198.113770,1992.781372,3110.711426,2734.098877,2352.424561,2291.816406,3099.413086,2000.999878,3162.438965
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1341.578247,2198.902588,2605.090088,3022.354980,2352.856201,2972.635010,1946.023193,2253.816895,3380.259521,3308.872070
925.572449,1752.108765,876.085632,2382.664551,1566.946289,1181.510864,1966.572876,894.147400,2042.916138,1937.783813
2448.091064,2257.948975,2159.445068,2323.473389,2825.531250,2677.904785,2643.777344,2543.656006,2781.226562,2818.928223
2379.301025,1775.455078,2536.354492,2769.619141,2927.409912,3142.664062,2728.003174,2908.205322,2810.654785,3339.768799
1443.278320,2414.092285,2813.282471,2563.546143,2185.598389,2745.183838,2902.476807,2091.856934,3508.269043,2767.645020
2078.861328,2228.500488,1964.252808,2358.966309,333.297119,868.041199,1572.692627,1751.693604,2155.362061,1787.413696
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5805.494141,4523.386230,4757.843262,6536.655762,5586.859375,4317.286133,5224.526367,5681.660156,5205.204102,6090.982910
4035.541260,6969.106934,4368.655273,6351.616699,6983.402344,7434.688477,6021.530273,3005.920898,6695.269043,6957.576660
3381.657227,5194.016113,4571.284668,4875.204590,3501.146973,5962.940918,5115.168457,5489.277344,6349.310059,5990.270508
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4766.493652,5049.708984,4202.335938,3986.331787,5230.894531,5232.327637,5185.518555,4360.321289,4620.255371,5622.704102
4037.068115,3210.514404,3892.377930,4990.286133,4913.233398,5167.455078,4639.212891,4680.746582,4845.691895,5499.101562
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5794.153320,5467.444336,6475.955566,5151.093262,4634.574219,4058.800537,6080.690430,6160.951172,6860.985352,6322.025391
4324.624512,2868.006104,3034.471436,4044.857422,4422.971680,4962.413086,3992.215332,4082.581055,3762.060303,4485.203125
4735.707520,5740.824707,5875.838379,4032.832520,5659.460449,5148.832031,5098.870117,4933.427246,5424.401367,5491.948242
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3334.733643,4755.978027,4433.480469,5884.604004,3866.597412,4715.576660,3838.941650,4636.681641,4996.752930,4624.157715
5829.035156,5065.697266,4366.293945,5031.440430,5487.613281,6088.841309,4998.479980,5437.890137,6490.317383,6614.813477
5427.045898,3528.897217,6320.784180,5274.538574,5532.462891,5631.253906,5182.020508,6548.112305,6344.000977,5579.438477
3691.802246,5413.186523,5465.393555,4900.123047,5538.791504,5441.789062,5543.082520,5477.734863,5810.685059,5619.100098
4714.712891,4724.431152,4507.785645,2447.224365,3339.538330,3415.278320,4568.817871,4105.372070,3582.837402,4241.408203
1944.536011,961.910828,1170.690674,1534.222290,2096.785889,1584.206543,1139.690430,1507.257690,2009.338257,1574.346191
1134.278442,2169.361816,2064.567383,1049.924316,2449.629150,1875.715454,2344.909668,1541.930908,2507.309814,2034.401855
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1817.650757,2143.340576,2419.314941,3054.528564,2784.763916,2754.441406,1950.824829,2261.775635,3263.823975,3136.519775
1583.455078,1619.354492,808.961548,1588.547119,1241.949341,276.468506,1595.926880,848.119873,1357.736938,2109.275391
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1318.556274,1837.667236,2147.254639,1985.568604,1877.343628,2304.134766,2413.918945,2063.146729,3114.891357,2358.668213
2137.420898,1450.201782,2135.785889,2931.501953,-159.077682,586.349792,1568.292847,1911.046021,2460.363525,1758.600708
3752.742920,1688.742798,2301.046875,3450.167480,4277.061523,2819.117188,2477.187744,3350.334473,4667.147461,3489.749512
298.569336,2571.181152,1806.347168,508.075562,3427.176758,2447.875732,2862.408447,1091.655518,4395.274902,2907.127686
4188.398926,3608.531006,2221.527100,4819.395508,5359.509277,4030.720459,4415.364258,4116.188965,2181.062500,4263.509766
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1511.994995,2678.876465,2485.769775,3541.768799,2663.766846,4077.013916,2344.445312,3946.113525,5359.640625,4307.447266
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3924.572021,3805.181396,3067.267090,2343.679443,3762.484375,4066.664551,4283.538574,2862.263672,2694.605957,4379.550293
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3026.507324,3294.641357,3434.562012,3485.011475,3493.987305,3375.611572,4098.648438,3225.535645,4150.773926,3305.600586
3008.646484,3423.105225,2873.825195,2834.534668,1075.248047,2618.580811,3410.548096,3089.210693,3215.269775,4087.292236
2273.325439,2445.548828,2238.989258,3235.665527,3492.987305,3706.441406,3559.628418,3310.141113,3078.680664,3758.435547
3372.311768,3922.239502,3850.917725,2891.801758,4402.788086,3474.679932,3782.760742,4002.615967,4156.258301,4697.717285
4101.773926,3428.316650,3866.725098,4394.450684,4275.952637,3720.883057,3456.041992,4694.003906,3574.841309,4899.157715
2153.148438,3826.894531,3320.305908,3494.776367,2970.054199,3892.711914,3423.389893,2416.676025,2038.861938,3521.458008
1555.518921,3614.059326,3042.440674,3651.439697,3042.691650,4257.990234,3477.200928,4074.348389,4646.575684,4439.678711
3553.010986,4113.342285,3027.641602,4325.230957,3427.244629,2506.652100,4562.052734,3212.502686,4763.862793,4725.652344
3821.829346,3036.022705,2786.616943,2742.581543,3706.337891,4112.325195,3689.927734,3261.008301,3802.435303,4239.250488
2791.305176,2260.792480,3130.673584,3638.719727,3387.513428,3901.896240,3160.706299,3338.843994,3699.036865,3690.539307
2176.589111,3706.510254,3965.241455,3575.604736,3256.714111,4002.334473,4249.109863,3336.783203,5104.482422,4196.514648
2633.371826,2696.280273,2525.670410,1202.120972,234.582916,1069.890625,2151.998535,2222.670898,2878.044678,1812.305176
4202.111816,2949.228516,3187.149414,3536.720215,4750.093750,3519.838135,2947.193359,4522.460938,5543.868652,4086.388184
